time,R0,C1,C2,P1,P2
1293,0.017883092,0.168834728,0.796047586,0.038425755,9.41E-06
1294,0.079924936,0.087940805,0.437430065,0.031801394,1.14E-05
1295,0.756982657,0.095448012,0.427303047,0.024276977,1.27E-05
1296,0.979373156,0.176351601,0.62866583,0.020480058,1.49E-05
1297,0.837490113,0.327394554,0.919429679,0.020944425,1.94E-05
1298,0.551684558,0.553135018,1.242946498,0.02665304,2.74E-05
1299,0.108466387,0.636491172,1.241644542,0.039447347,4.02E-05
1300,0.012929775,0.338275938,0.685190922,0.052450867,5.50E-05
1301,0.042046947,0.159351178,0.354792224,0.052845631,6.40E-05
1302,0.570775316,0.132248088,0.290411735,0.044832391,6.59E-05
1303,1.011414183,0.22828061,0.419326241,0.04093697,7.03E-05
1304,0.903501795,0.414787489,0.622364694,0.045767647,8.28E-05
1305,0.664121402,0.703918504,0.872670818,0.063943106,0.000106999
1306,0.230496298,0.9200189,1.006146739,0.105579704,0.000147143
1307,0.020451397,0.529432456,0.641254174,0.167103429,0.000195983
1308,0.042164346,0.199325693,0.336311588,0.191507372,0.000224843
1309,0.572917086,0.11887149,0.274169635,0.165322354,0.000228615
1310,1.039524721,0.155631368,0.397680502,0.14037948,0.00024054
1311,0.97577889,0.228465758,0.597707021,0.131953551,0.000279848
1312,0.841596676,0.335235103,0.872909372,0.141743537,0.00035941
1313,0.618222262,0.454187575,1.196089938,0.174144779,0.000501311
1314,0.280794336,0.473208878,1.382326376,0.23137628,0.000736935
1315,0.06672367,0.249951353,1.046470275,0.276957115,0.001072135
1316,0.115760715,0.087935738,0.658354172,0.243425584,0.00141881
1317,0.690927365,0.058748032,0.658835875,0.178144947,0.00175537
1318,0.910086003,0.072405166,0.945378561,0.129562295,0.002298324
1319,0.765885598,0.100206434,1.349520221,0.099183388,0.003273946
1320,0.49404179,0.134108905,1.76251776,0.081527873,0.004973755
1321,0.125089589,0.130687269,1.724402417,0.070044407,0.007767255
1322,0.026874096,0.068819687,1.011303322,0.055342633,0.011475572
1323,0.089614499,0.035718178,0.568266439,0.038729235,0.014837319
1324,0.738090465,0.038387992,0.550495077,0.026009376,0.01757705
1325,0.965862486,0.06992382,0.791752332,0.018338001,0.022032596
1326,0.840499799,0.129562904,1.135237457,0.014405085,0.030182396
1327,0.605726412,0.223693291,1.521207477,0.013179112,0.044421015
1328,0.22576483,0.30269656,1.661458138,0.014009329,0.068106616
1329,0.030202056,0.211170937,1.049058849,0.01485024,0.101065411
1330,0.052789893,0.115038335,0.518209523,0.013176059,0.130243701
1331,0.562067389,0.107267322,0.370517673,0.010481906,0.145100669
1332,1.007382558,0.198887886,0.449136695,0.009107723,0.160823782
1333,0.92749227,0.386769344,0.560945882,0.009800512,0.188550811
1334,0.743780524,0.715471013,0.662377915,0.013529156,0.232444583
1335,0.393783571,1.135973367,0.669413691,0.023119262,0.294024118
1336,0.045170708,1.008465636,0.391216336,0.04280772,0.352547623
1337,0.028258039,0.514885997,0.127418974,0.066969617,0.342724167
1338,0.293046365,0.329259928,0.049472465,0.081763703,0.276704446
1339,0.988338168,0.480818288,0.041663853,0.099217569,0.211511304
1340,0.930453328,0.806398081,0.043869387,0.146234792,0.161368639
1341,0.727971689,1.23450115,0.048008118,0.25827785,0.12383639
1342,0.434275053,1.469802957,0.04971142,0.507910602,0.095590969
1343,0.329873696,0.966459791,0.044528002,0.970245988,0.073546287
1344,0.952720659,0.232222519,0.049451712,1.344732356,0.056385099
1345,1.171614362,0.016834098,0.069393929,1.011547629,0.044183584
1346,1.175875955,0.002772228,0.101048236,0.627297888,0.036024518
1347,1.165719413,0.001200069,0.149204538,0.382527068,0.031022381
1348,1.148908768,0.000959188,0.221935668,0.232724317,0.028673935
1349,1.122829985,0.001111674,0.330782516,0.141575224,0.028878048
1350,1.082570303,0.001606001,0.491259298,0.086212396,0.032019336
1351,1.020349374,0.002627473,0.721896695,0.052621855,0.039178508
1352,0.923883496,0.004559985,1.038422986,0.032265385,0.052541273
1353,0.77367861,0.007949586,1.433745215,0.019946761,0.076093383
1354,0.540990196,0.012969929,1.817022103,0.012494556,0.11655274
1355,0.229252371,0.016821402,1.854622661,0.00794494,0.18321148
1356,0.077385566,0.013513091,1.213754011,0.005058021,0.27812734
1357,0.234996208,0.010526888,0.678479126,0.00317988,0.375396339
1358,0.935288529,0.016477018,0.57249918,0.002005805,0.460972787
1359,1.043039288,0.032890013,0.527923099,0.001307412,0.553733341
1360,1.059798278,0.066568102,0.431039878,0.00091104,0.642557162
1361,1.075598399,0.135569052,0.297539315,0.000715368,0.694425786
1362,1.069521285,0.276858358,0.174015866,0.000680217,0.674583946
1363,1.006488457,0.56019878,0.094888568,0.000836012,0.5859195
1364,0.827126392,1.089739764,0.054608884,0.001345301,0.469263341
1365,0.385717871,1.817794976,0.032784077,0.002671256,0.358291039
1366,0.010224558,1.392957906,0.01252052,0.005616338,0.263671741
1367,0.003203286,0.669395583,0.003850731,0.009761821,0.18851181
1368,0.024999018,0.327264342,0.001374652,0.012798829,0.133463111
1369,0.536423646,0.27420954,0.000835341,0.013652185,0.094228912
1370,1.035628298,0.510531507,0.001028198,0.016321932,0.066516652
1371,0.890623779,0.98585785,0.001365633,0.025306825,0.046980794
1372,0.519761745,1.696184023,0.001715946,0.04881979,0.033206891
1373,0.030183357,1.584110321,0.001375825,0.103600112,0.023476289
1374,0.005759079,0.681330214,0.000654436,0.185868126,0.016574251
1375,0.061291357,0.245183979,0.000327989,0.232080411,0.011689276
1376,0.917709949,0.175473859,0.000322914,0.218026907,0.008241307
1377,1.131264829,0.221330132,0.000486816,0.207314439,0.005811527
1378,1.111780238,0.294406738,0.000743636,0.215878355,0.00409985
1379,1.080169891,0.39103046,0.001132484,0.250235646,0.002894181
1380,1.042517801,0.494028184,0.001713876,0.321641531,0.002045051
1381,1.013240892,0.553948579,0.002574757,0.444464142,0.001447125
1382,1.022586748,0.491273642,0.003859192,0.616640487,0.001026195
1383,1.088154926,0.284941321,0.005844715,0.755439288,0.000730038
1384,1.156624646,0.102137555,0.009010183,0.698617168,0.000521959
1385,1.182592449,0.03855989,0.014036542,0.506547195,0.00037614
1386,1.187562491,0.02308315,0.021932979,0.335303504,0.000274379
1387,1.186007647,0.021129753,0.0342861,0.217163131,0.000203883
1388,1.18060128,0.025963678,0.053565121,0.141292718,0.000155725
1389,1.170474566,0.038526322,0.083561168,0.094183402,0.000123774
1390,1.152728302,0.064176201,0.129993499,0.066021952,0.000103986
1391,1.121628259,0.114221729,0.201208608,0.050648035,9.40E-05
1392,1.066213476,0.209563023,0.308523524,0.044915312,9.29E-05
1393,0.96509309,0.383814055,0.464368024,0.048704388,0.000101429
1394,0.774702102,0.671328242,0.670722241,0.0662927,0.000122219
1395,0.40970548,0.999874575,0.860481488,0.10945109,0.000159464
1396,0.043093718,0.783790139,0.69380702,0.190374636,0.000211176
1397,0.027541133,0.294076889,0.367211546,0.255935662,0.000248091
1398,0.337092778,0.122238969,0.251577148,0.237541418,0.000253317
1399,1.038478347,0.124586394,0.34358347,0.195563488,0.000258284
1400,1.020335881,0.160685206,0.5199937,0.168540063,0.000289803
1401,0.924217394,0.218396529,0.773323401,0.158082082,0.000360298
1402,0.765229221,0.293860572,1.106358144,0.164496741,0.000490918
1403,0.506478856,0.354985192,1.450670634,0.188058168,0.000717543
1404,0.166867153,0.298795145,1.482809276,0.21854148,0.001084689
1405,0.050876794,0.128614166,0.968075116,0.211893293,0.001571995
1406,0.166868902,0.053752312,0.625580811,0.161003114,0.002041492
1407,0.815917777,0.050999949,0.70664051,0.112542629,0.002536339
1408,0.892435215,0.074775633,1.025301081,0.081305405,0.003384592
1409,0.717078158,0.114515524,1.444884606,0.063394275,0.004899668
1410,0.404456218,0.158966342,1.812560885,0.054301478,0.007516043
1411,0.068193831,0.139001207,1.542025771,0.048403403,0.011672056
1412,0.026347816,0.070758817,0.841198561,0.038492372,0.016674862
1413,0.153684477,0.041392764,0.499974746,0.027179557,0.02068144
1414,0.887865132,0.055681087,0.562592289,0.018810723,0.024245152
1415,0.953171231,0.104919187,0.8142711,0.014127946,0.030610914
1416,0.805042427,0.19463643,1.150659179,0.012270602,0.042141764
1417,0.537313036,0.328520435,1.494510722,0.012811562,0.062030116
1418,0.1419044,0.396967821,1.470209976,0.015499944,0.094085482
1419,0.024807617,0.242006451,0.813412207,0.017615859,0.13388598
1420,0.087733595,0.136429317,0.395863234,0.016295506,0.161370594
1421,0.788457622,0.158585224,0.323444254,0.013893349,0.170913728
1422,1.001977774,0.30317315,0.388422911,0.013724768,0.18329129
1423,0.884781993,0.580132407,0.464202902,0.017299565,0.20603423
1424,0.638469189,1.028766822,0.514631141,0.027781714,0.240389987
1425,0.188570505,1.372216375,0.43956591,0.052688719,0.280716136
1426,0.017544602,0.818320399,0.183700183,0.096510693,0.289981077
1427,0.052305293,0.370527819,0.061837008,0.135254935,0.245092363
1428,0.701668581,0.289908535,0.036799414,0.149415246,0.187591403
1429,1.052718294,0.422789928,0.040014602,0.174523619,0.14195811
1430,0.990849914,0.620535296,0.047830936,0.238254491,0.108514796
1431,0.897139717,0.826509447,0.059158983,0.372240544,0.084300563
1432,0.827057259,0.890772131,0.074150518,0.625970415,0.066894373
1433,0.899091529,0.602398159,0.095419542,1.004081934,0.054539617
1434,1.091541094,0.134717495,0.131315618,1.149433872,0.046247945
1435,1.147464628,0.015906323,0.189734019,0.81073841,0.041580885
1436,1.13387197,0.004317645,0.277820569,0.504549948,0.040340312
1437,1.10304485,0.002514004,0.407439896,0.309053604,0.042770658
1438,1.05483518,0.002367478,0.594072915,0.188823012,0.049866544
1439,0.981217455,0.002961744,0.853436523,0.115453504,0.063794708
1440,0.869366491,0.00431678,1.191171256,0.070806985,0.088621808
1441,0.700857214,0.006638435,1.573679087,0.04367539,0.131445395
1442,0.45831539,0.009672989,1.854845075,0.027172166,0.203545825
1443,0.201207944,0.011127924,1.685077556,0.017038629,0.318049255
1444,0.158738121,0.009512028,1.066280608,0.010674151,0.470951763
1445,0.644034438,0.011309743,0.709331534,0.00667504,0.62798679
1446,1.019738339,0.021265525,0.542820639,0.004247786,0.778028806
1447,1.087994754,0.042803166,0.332297904,0.002825251,0.879699362
1448,1.129251079,0.087849026,0.15082582,0.00204541,0.854437968
1449,1.131634537,0.181841817,0.06129048,0.001718657,0.711103432
1450,1.086996537,0.37468599,0.029278655,0.001809142,0.542414255
1451,0.970385137,0.754769469,0.017832566,0.002504441,0.399376739
1452,0.696532364,1.418808928,0.013000562,0.004471185,0.289929882
1453,0.123519468,1.90988177,0.008715932,0.009398015,0.208838441
1454,0.003378255,1.031604307,0.003238485,0.018714462,0.148829093
1455,0.005579808,0.481292796,0.001204576,0.028910808,0.105299315
1456,0.098980571,0.250546186,0.000539013,0.033445206,0.074315164
1457,0.949615256,0.318973831,0.000524741,0.035063339,0.052415269
1458,1.0208365,0.602670139,0.000724293,0.044889855,0.036978136
1459,0.83968433,1.101514405,0.001001256,0.073422161,0.026100193
1460,0.449458976,1.727790269,0.001265276,0.144860694,0.018432966
1461,0.035447877,1.363479349,0.000991425,0.30185611,0.013019573
1462,0.032305782,0.440389448,0.000507341,0.49118658,0.009187085
1463,0.655730977,0.132835207,0.000403,0.494498184,0.006478731
1464,1.165046738,0.081440565,0.000598057,0.393138745,0.004569453
1465,1.179067666,0.066030658,0.000925735,0.29152606,0.003224542
1466,1.179258405,0.068552225,0.001437613,0.213084039,0.002277376
1467,1.174577641,0.086404036,0.002235116,0.159620306,0.00161052
1468,1.163896896,0.124507529,0.00347361,0.127277161,0.00114123
1469,1.143583262,0.194929349,0.005385598,0.112857642,0.000811202
1470,1.106705357,0.317941093,0.008304425,0.116551451,0.000579348
1471,1.041726267,0.519607659,0.012664818,0.144973172,0.000416695
1472,0.93292239,0.812189761,0.018904337,0.217526417,0.000302768
1473,0.77306091,1.126831326,0.027088049,0.378939519,0.000223007
1474,0.629056081,1.199762817,0.036390084,0.710669958,0.00016693
1475,0.768287945,0.716039727,0.048172025,1.249052267,0.000127194
1476,1.115653227,0.08585211,0.071131991,1.406828185,9.96E-05
1477,1.171637614,0.005194537,0.110551454,0.923332966,8.19E-05
1478,1.160731911,0.001063934,0.172172073,0.564158002,7.19E-05
1479,1.138792849,0.000536824,0.26719924,0.342890849,6.88E-05
1480,1.103690149,0.000469484,0.412150798,0.208244923,7.27E-05
1481,1.047787875,0.000568996,0.629243995,0.12648044,8.55E-05
1482,0.958029099,0.000828444,0.943625625,0.076862834,0.000111477
1483,0.81156274,0.001310225,1.368137918,0.046764287,0.000158984
1484,0.566786186,0.002038022,1.842268041,0.028507372,0.000242698
1485,0.194386789,0.002520047,1.989961218,0.017416595,0.000384382
1486,0.028425229,0.001663219,1.271849691,0.010634224,0.000590033
1487,0.049727893,0.000907937,0.688692254,0.006473919,0.000803677
1488,0.489681583,0.000817684,0.551813177,0.00393566,0.000976149
1489,0.976233088,0.001497649,0.776265779,0.002394915,0.001217731
1490,0.891450586,0.002917435,1.143643879,0.001462139,0.001665239
1491,0.703318306,0.005375141,1.60818881,0.000898085,0.002464637
1492,0.387990465,0.008512141,2.000616317,0.00055669,0.003850496
1493,0.064960579,0.008232239,1.674884004,0.000347181,0.006072229
1494,0.027151818,0.004695484,0.916475787,0.000214821,0.008826859
1495,0.159614437,0.003048013,0.553650404,0.000131792,0.011201876
1496,0.890450845,0.004420626,0.634361935,8.08E-05,0.01351037
1497,0.953666799,0.008710726,0.928326491,5.00E-05,0.017589683
1498,0.817301465,0.016722955,1.329293708,3.15E-05,0.024963861
1499,0.58524205,0.029448829,1.77252368,2.05E-05,0.037869331
1500,0.231795138,0.040637475,1.934810863,1.38E-05,0.059610208
1501,0.040080491,0.030559336,1.278870202,9.37E-06,0.091402004
1502,0.069667365,0.018171326,0.671418576,6.10E-06,0.124283132
1503,0.624822706,0.019013526,0.52514397,3.90E-06,0.149568625
1504,1.006122623,0.036483132,0.652738744,2.57E-06,0.181776889
1505,0.957064926,0.072560232,0.82283449,1.81E-06,0.234299296
1506,0.86939629,0.140610137,0.98833814,1.44E-06,0.317526632
1507,0.756264121,0.261303062,1.091688585,1.37E-06,0.444774983
1508,0.623767536,0.455760576,1.04322226,1.60E-06,0.627714172
1509,0.495973882,0.727765556,0.768011719,2.29E-06,0.853834861
1510,0.397860282,1.052577884,0.351033584,3.85E-06,1.022312631
1511,0.255969726,1.33489716,0.082342828,7.23E-06,0.949219365
1512,0.07670159,1.179223945,0.013245181,1.39E-05,0.71817185
1513,0.058252638,0.748240691,0.00232299,2.41E-05,0.512269466
1514,0.280613055,0.607193442,0.000703075,3.58E-05,0.361878734
1515,0.770640759,0.95639343,0.000468382,5.63E-05,0.255265795
1516,0.52468057,1.668228166,0.000406464,0.000107557,0.180019788
1517,0.028367423,1.652985848,0.00025512,0.000228905,0.126931755
1518,0.002786792,0.8175888,0.000100574,0.00042507,0.089466566
1519,0.011293961,0.397596013,4.17E-05,0.000603552,0.063046808
1520,0.247105853,0.261066181,2.30E-05,0.00066957,0.044425586
1521,1.016626765,0.441021466,2.80E-05,0.000762231,0.0313039
1522,0.931763064,0.87939057,3.97E-05,0.001122687,0.022058284
1523,0.597506548,1.606872353,5.34E-05,0.002103886,0.015543778
1524,0.043496904,1.772296875,4.85E-05,0.004489124,0.010953388
1525,0.002500917,0.883826216,2.36E-05,0.008555534,0.007718324
1526,0.007748471,0.420286858,1.12E-05,0.012481442,0.005438528
1527,0.166664062,0.245574873,6.34E-06,0.013919818,0.00383206
1528,1.004580502,0.372443957,7.74E-06,0.015076562,0.002700113
1529,0.981874795,0.72994597,1.16E-05,0.020692325,0.001902541
1530,0.732557546,1.350714977,1.67E-05,0.036403501,0.001340572
1531,0.195649582,1.900290928,1.94E-05,0.075649902,0.000944605
1532,0.006688517,1.045049895,1.11E-05,0.15204481,0.000665592
1533,0.015186849,0.392579695,5.44E-06,0.227675938,0.000468985
1534,0.394188941,0.174096879,3.67E-06,0.234097295,0.00033045
1535,1.12015832,0.1917857,5.21E-06,0.215550954,0.000232838
1536,1.125876576,0.248228163,8.05E-06,0.212365289,0.00016406
1537,1.100866931,0.328693071,1.24E-05,0.23048464,0.000115599
1538,1.067679688,0.426573926,1.89E-05,0.277766469,8.15E-05
1539,1.033415974,0.513837566,2.87E-05,0.366488317,5.74E-05
1540,1.018253926,0.52906695,4.33E-05,0.506585495,4.04E-05
1541,1.05110604,0.405394284,6.53E-05,0.671874374,2.85E-05
1542,1.123484759,0.194478323,9.99E-05,0.73773386,2.01E-05
1543,1.172953734,0.069437061,0.000155044,0.609280003,1.42E-05
1544,1.188653272,0.032484916,0.000242243,0.423625001,9.98E-06
1545,1.192415448,0.02393532,0.000379144,0.278860448,7.03E-06
1546,1.192456689,0.025287367,0.00059361,0.181966486,4.96E-06
1547,1.190205011,0.034041205,0.000929187,0.120452408,3.50E-06
1548,1.184944798,0.053457838,0.001453405,0.082807432,2.47E-06
1549,1.174300965,0.092233956,0.002269818,0.061188114,1.75E-06
1550,1.153206021,0.167868491,0.003533614,0.051116046,1.24E-06
1551,1.111381168,0.31275966,0.005465492,0.05133935,8.81E-07
1552,1.028114364,0.580162718,0.008337834,0.065062829,6.29E-07
1553,0.861416097,1.030624548,0.012322447,0.104350571,4.53E-07
1554,0.529629347,1.596996623,0.016668058,0.201030363,3.28E-07
1555,0.093540525,1.454880964,0.01589328,0.416080667,2.39E-07
1556,0.07579041,0.468696047,0.009500798,0.699113463,1.73E-07
1557,0.906311391,0.11394393,0.009497546,0.701499123,1.24E-07
1558,1.178423601,0.042156995,0.01460057,0.516958825,8.93E-08
1559,1.186790621,0.024611979,0.022821297,0.344487686,6.53E-08
1560,1.185392133,0.022025971,0.035686209,0.22387113,4.86E-08
1561,1.179892847,0.026618773,0.055763692,0.14598116,3.72E-08
1562,1.169522459,0.039039822,0.086997803,0.097469516,2.97E-08
1563,1.151367111,0.064496643,0.135332931,0.068403225,2.51E-08
1564,1.119640615,0.114092833,0.209429293,0.052491518,2.29E-08
1565,1.063310188,0.208295381,0.320989247,0.046499433,2.28E-08
1566,0.960920023,0.379742577,0.482743888,0.050266622,2.52E-08
1567,0.768958111,0.660736442,0.69620373,0.068062251,3.06E-08
1568,0.403315616,0.976134089,0.890037435,0.111557743,4.03E-08
1569,0.042985453,0.755669038,0.71376213,0.191904776,5.37E-08
1570,0.028840023,0.282495321,0.378833475,0.25406773,6.36E-08
1571,0.349492005,0.119491122,0.262702984,0.233344873,6.55E-08
1572,1.036099702,0.123558073,0.360333977,0.191440857,6.75E-08
1573,1.013538319,0.160619883,0.544835409,0.164802772,7.66E-08
1574,0.912500308,0.219480709,0.80844921,0.15470385,9.64E-08
1575,0.744926464,0.295537119,1.15065274,0.161320011,1.33E-07
1576,0.471896061,0.35282425,1.48734658,0.184536436,1.95E-07
1577,0.136014763,0.28091494,1.449838708,0.212129265,2.95E-07
1578,0.048700226,0.116063325,0.90981717,0.199852725,4.24E-07
1579,0.199338178,0.051426036,0.603235073,0.149466706,5.43E-07
1580,0.857430164,0.053334752,0.716547993,0.104576428,6.73E-07
1581,0.886409352,0.080081286,1.045135811,0.076269404,9.02E-07
1582,0.70057345,0.123562616,1.470080437,0.060422801,1.31E-06
1583,0.373175496,0.169573483,1.821253469,0.052805613,2.02E-06
1584,0.054869131,0.139630104,1.478621511,0.047601633,3.12E-06
1585,0.025835849,0.0696188,0.799210336,0.037775061,4.41E-06
1586,0.170035334,0.041480338,0.489631853,0.026630684,5.42E-06
1587,0.903602199,0.057603296,0.577425775,0.018482262,6.36E-06
1588,0.941363522,0.108569083,0.855002408,0.013972056,8.10E-06
1589,0.774105434,0.199809553,1.229946339,0.012240318,1.13E-05
1590,0.464098282,0.326581372,1.601465021,0.012842704,1.69E-05
1591,0.07178904,0.336216514,1.440563535,0.015129241,2.58E-05
1592,0.015613569,0.180282455,0.77342797,0.015707077,3.62E-05
1593,0.070537778,0.097131442,0.418068598,0.013280231,4.36E-05
1594,0.728884093,0.106006603,0.395800442,0.010349169,4.76E-05
1595,0.983692962,0.201794727,0.581106844,0.00901873,5.51E-05
1596,0.839235593,0.384667091,0.850823032,0.0097277,7.03E-05
1597,0.53708687,0.662415119,1.147298496,0.013252036,9.74E-05
1598,0.081909268,0.742469054,1.100453569,0.020995746,0.00014011
1599,0.009682623,0.390228132,0.5840833,0.029504315,0.000185205
1600,0.034693961,0.189615082,0.297111703,0.03143217,0.000206715
1601,0.525984572,0.156947755,0.232889018,0.027989341,0.000203424
1602,1.015929756,0.279480524,0.334008519,0.027102943,0.000205548
1603,0.903727113,0.524517722,0.496191684,0.032958565,0.000228591
1604,0.637921358,0.910101394,0.692633308,0.05073564,0.000279124
1605,0.157636425,1.142257345,0.755554403,0.091643834,0.000361974
1606,0.012421218,0.595482418,0.433763417,0.153460855,0.000442496
1607,0.039420212,0.226578074,0.222697516,0.184128044,0.000459753
1608,0.630366132,0.141703142,0.185060141,0.165729737,0.000427623
1609,1.065695226,0.189938612,0.272106348,0.148484413,0.000411916
1610,1.011181623,0.278854212,0.411908828,0.14913785,0.000436333
1611,0.901906147,0.406262531,0.60979191,0.172439582,0.000511337
1612,0.727992231,0.548767302,0.86303211,0.22838478,0.000657728
1613,0.475700282,0.605901327,1.108733449,0.329570648,0.000909383
1614,0.229819489,0.416123454,1.154591035,0.455588131,0.001301779
1615,0.212906169,0.149616475,0.985395644,0.47961765,0.001831682
1616,0.549763701,0.059760525,1.030008782,0.373336299,0.002525723
1617,0.719067671,0.041248345,1.371457771,0.260648547,0.003629257
1618,0.532264375,0.036714341,1.795160419,0.177248187,0.005527521
1619,0.190813996,0.0307566,1.89904685,0.119176589,0.008700864
1620,0.035603449,0.01610439,1.229070919,0.077644082,0.013251603
1621,0.070345608,0.007837196,0.686963401,0.048772504,0.017964199
1622,0.597066234,0.007196394,0.59797448,0.030227029,0.022033277
1623,0.961667007,0.012612486,0.839056369,0.018884303,0.028068867
1624,0.860369347,0.023365702,1.201403618,0.012086026,0.038949434
1625,0.663267338,0.0412236,1.626676866,0.008060868,0.058011612
1626,0.350407457,0.062003821,1.909553713,0.005683308,0.090404952
1627,0.072348294,0.057631603,1.488808051,0.004125555,0.140508038
1628,0.059355414,0.035426656,0.783942871,0.002861325,0.198355706
1629,0.469433631,0.032256481,0.512606025,0.001907452,0.243343285
1630,1.00907635,0.059313526,0.554991465,0.001314182,0.288426001
1631,0.997510145,0.118558212,0.61981496,0.001005693,0.351856951
1632,0.943699944,0.234039683,0.649080271,0.00091267,0.438107938
1633,0.864402033,0.451256356,0.610745973,0.00104188,0.545105235
1634,0.728508132,0.832623979,0.480907195,0.001526939,0.654413475
1635,0.453703057,1.370777165,0.277550925,0.002764435,0.714321249
1636,0.066524409,1.424154832,0.086376972,0.005560031,0.652181971
1637,0.014526154,0.773608124,0.015574038,0.010013526,0.496130623
1638,0.069387183,0.42237878,0.003597894,0.014146588,0.355123828
1639,0.712583226,0.459822941,0.001846113,0.017536014,0.251442411
1640,0.922593453,0.859162565,0.001745612,0.025836963,0.1778007
1641,0.630166992,1.530256229,0.001807098,0.047828208,0.125730123
1642,0.082515883,1.784324021,0.001475574,0.10106957,0.088899
1643,0.006079504,0.82859088,0.000658373,0.192199915,0.062769371
1644,0.036761988,0.290149505,0.000297154,0.258889522,0.044267723
1645,0.767341415,0.164439162,0.000241118,0.247515457,0.031206693
1646,1.137361805,0.189903767,0.000345673,0.226967978,0.022001137
1647,1.128235017,0.239561053,0.000514953,0.22190716,0.015515391
1648,1.106223734,0.309898536,0.00077276,0.236658931,0.010946257
1649,1.077490401,0.395117466,0.001161949,0.277715971,0.007727681
1650,1.047824483,0.472115697,0.001744337,0.354682665,0.005460767
1651,1.033178227,0.491463538,0.002613323,0.474560751,0.003864425
1652,1.056555124,0.397539931,0.00392857,0.616480072,0.00274065
1653,1.115781536,0.218108457,0.00597991,0.686693312,0.001950093
1654,1.163722398,0.089946535,0.009234082,0.595256739,0.001394757
1655,1.181493765,0.043961839,0.014370067,0.430814491,0.001005643
1656,1.184910029,0.031920381,0.022421032,0.291225447,0.00073414
1657,1.182496105,0.032729151,0.035000481,0.194200725,0.000546108
1658,1.175593974,0.04270909,0.05460393,0.131451392,0.000417735
1659,1.162585774,0.065110711,0.085035235,0.092809457,0.000332677
1660,1.139341949,0.109082175,0.131954891,0.070920981,0.000280155
1661,1.097772862,0.192206538,0.203381221,0.061681972,0.00025382
1662,1.022402517,0.343768276,0.309375127,0.064504304,0.000251265
1663,0.883287453,0.600247457,0.457893308,0.08392721,0.000274062
1664,0.622451818,0.953637046,0.634125487,0.133906304,0.000327628
1665,0.196666078,1.086535324,0.701863681,0.241559615,0.000415864
1666,0.038072707,0.504990198,0.45069468,0.391398488,0.000506109
1667,0.219349752,0.147206175,0.290418394,0.418939854,0.000541352
1668,1.002329318,0.087734436,0.367648752,0.337147206,0.000563975
1669,1.036247145,0.078915871,0.556202441,0.256026469,0.000643483
1670,0.957103764,0.085233135,0.832375534,0.194078938,0.000814022
1671,0.821585849,0.103231578,1.207872863,0.15138096,0.001129393
1672,0.593688522,0.127925161,1.638896658,0.123942455,0.00168472
1673,0.236757167,0.133501014,1.836649543,0.105556619,0.002622143
1674,0.03628688,0.077669596,1.2520303,0.08511539,0.003994081
1675,0.050707637,0.03599804,0.68653998,0.060246012,0.005431638
1676,0.458234137,0.027862199,0.539514348,0.039920467,0.006580874
1677,0.963640218,0.046104088,0.746783728,0.026900207,0.008143683
1678,0.87601115,0.084292653,1.089913997,0.019517186,0.011026133
1679,0.668384763,0.147227334,1.508898688,0.015900314,0.01614026
1680,0.313822656,0.214949115,1.792063371,0.01480881,0.024859164
1681,0.038863992,0.172304171,1.307204693,0.014327222,0.038009425
1682,0.029959964,0.091424194,0.674139873,0.012022061,0.05192962
1683,0.270474036,0.064562474,0.424543572,0.008932705,0.061125856
1684,0.971908897,0.105882298,0.515300045,0.006751053,0.069735566
1685,0.947758268,0.206947728,0.715600653,0.005918085,0.085744386
1686,0.786846391,0.389785336,0.958030085,0.00643037,0.113868697
1687,0.492196374,0.654907064,1.155392939,0.008767618,0.160111494
1688,0.096567881,0.727618917,0.969324785,0.013766432,0.227377151
1689,0.025952631,0.419327312,0.436126181,0.019527934,0.28644641
1690,0.162056832,0.258852517,0.179703184,0.022052719,0.289815545
1691,0.924988232,0.366513279,0.138030738,0.02403367,0.25796554
1692,0.945314406,0.694910155,0.139728833,0.032548959,0.226490239
1693,0.710155938,1.247111896,0.142362994,0.055974444,0.199646392
1694,0.222819979,1.722156215,0.123743282,0.113233958,0.174972228
1695,0.013026468,0.966836007,0.057123231,0.222231414,0.143912274
1696,0.040505398,0.333278543,0.023081087,0.317902228,0.108745938
1697,0.751384355,0.165808333,0.016818588,0.312552343,0.079396027
1698,1.138189811,0.163546589,0.022220031,0.28045818,0.058080479
1699,1.137705887,0.180172136,0.031239652,0.255562996,0.043061069
1700,1.125218972,0.211592256,0.044990607,0.242619966,0.032574332
1701,1.105600237,0.258197147,0.065750827,0.244850379,0.025364701
1702,1.078154299,0.317032945,0.096799462,0.265984285,0.020561821
1703,1.044026916,0.376470414,0.142710922,0.31076628,0.017586932
1704,1.008808074,0.41064925,0.209787853,0.382649403,0.016097601
1705,0.983357293,0.384009644,0.307038303,0.474259644,0.015972136
1706,0.97410007,0.284323806,0.448272021,0.548562265,0.017345187
1707,0.961732623,0.164249816,0.653648079,0.543267205,0.02071422
1708,0.907831051,0.088397715,0.944658832,0.450115213,0.027139497
1709,0.786750802,0.0558479,1.326420631,0.331825976,0.038581942
1710,0.574881961,0.043023702,1.737458492,0.231839917,0.058405894
1711,0.25818983,0.033879645,1.892199594,0.157737933,0.091561138
1712,0.062032901,0.018905726,1.323723412,0.103701119,0.140512877
